Pos	RPF_avg	mRNA_avg	RPF_avg_nostall	mRNA_avg_nostall
1734	1.49074	0.00308642	1.49074	0.00308642
1735	1.31422	0.00367431	1.32713	0.00367431
1736	0.208196	0.000872036	0.214124	0.000872036
1737	0	0	0	0
1738	0.467682	0.00203274	0.486064	0.00203274
1739	0.579015	0.00271231	0.58671	0.00271231
1740	1.17566	0.0037037	1.17566	0.0037037
1741	0.839688	0.00319016	0.897542	0.00319016
1742	0.183909	0.000960219	0.191742	0.000960219
1743	0.180436	0.00104822	0.183596	0.00104822
1744	0.738031	0.00154321	0.756481	0.00154321
1745	2.36037	0.00607955	2.36399	0.00607955
1746	1.83994	0.00629042	1.86355	0.00629042
1747	0.0601453	0.000349406	0.0611987	0.000349406
1748	0.888768	0.00335549	0.937158	0.00335549
1749	0	0	0	0
1750	0.618614	0.00160727	0.621227	0.00160727
1751	0.844547	0.00307049	0.846694	0.00307049
1752	0.160648	0.000839792	0.163876	0.000839792
1753	0.0716632	0.000349406	0.0742766	0.000349406
1754	0.205621	0.000912295	0.210207	0.000912295
1755	1.72137	0.00400641	1.79236	0.00400641
1756	0	0	0	0
1757	0.555497	0.00249288	0.584964	0.00249288
1758	0.1804	0.00100387	0.0635525	0.000362845
1759	0	0	0	0
1760	0.548128	0.00247377	0.568312	0.00247377
1761	0.593406	0.00312295	0.612831	0.00312295
1762	1.23967	0.00560969	1.31257	0.00560969
1763	0.1804	0.00100387	0.186964	0.00100387
1764	0	0	0	0
1765	0.120254	0.000653595	0.125831	0.000653595
1766	0.254251	0.00107947	0.260971	0.00107947
1767	0	0	0	0
1768	0.194728	0.0010167	0.0771894	0.000363108
1769	0	0	0	0
1770	0	0	0	0
1771	0.292946	0.00155685	0.302057	0.00155685
1772	5.42453	0.0103704	5.4273	0.0103704
1773	0.406481	0.00222222	0.422115	0.00222222
1774	0.154006	0.000588235	0.158576	0.000588235
1775	0	0	0	0
1776	0.148889	0.000571429	0.15252	0.000571429
1777	0	0	0	0
1778	0.064957	0.000377358	0.0660946	0.000377358
1779	0.122659	0.000666667	0.128348	0.000666667
1780	0.064957	0.000377358	0.0660946	0.000377358
1781	3.54452	0.00784199	3.60812	0.00784199
1782	0.271548	0.0012381	0.280868	0.0012381
1783	0	0	0	0
1784	0	0	0	0
1785	0	0	0	0
1786	1.10465	0.00359788	1.17166	0.00359788
1787	0.546336	0.00238961	0.549967	0.00238961
1788	0.579767	0.00133333	0.579767	0.00133333
1789	0.254219	0.00108425	0.260135	0.00108425
1790	0.341622	0.00163226	0.353018	0.00163226
1791	0.151927	0.00058309	0.155633	0.00058309
1792	1.86629	0.00438666	1.87211	0.00438666
1793	0.143796	0.000762989	0.147783	0.000762989
1794	0.566704	0.00285066	0.586363	0.00285066
1795	2.95308	0.0078983	3.16463	0.0078983
1796	0.471841	0.00224035	0.473001	0.00224035
1797	2.36249	0.00716715	1.60824	0.00546647
1798	0	0	0	0
1799	1.19233	0.00291545	1.19233	0.00291545
1800	1.79984	0.00520201	1.80704	0.00520201
1801	1.9898	0.00408163	1.9898	0.00408163
1802	0.0662826	0.00038506	0.0674434	0.00038506
1803	0	0	0	0
1804	3.23057	0.010582	3.75891	0.010582
1805	0.780925	0.00255102	0.780925	0.00255102
1806	0.10748	0.000523286	0.109811	0.000523286
1807	1.2944	0.00435331	0.498173	0.00265263
1808	0.191445	0.00106533	0.198411	0.00106533
1809	0	0	0	0
1810	0.0662826	0.00038506	0.0674434	0.00038506
1811	1.6325	0.00369194	1.63931	0.00369194
1812	1.49751	0.00363793	1.34268	0.00303769
1813	1.1241	0.00349854	1.19052	0.00349854
1814	0.198848	0.00115518	0.20233	0.00115518
1815	4.20068	0.0102041	4.20068	0.0102041
1816	0	0	0	0
1817	0.10748	0.000523286	0.109811	0.000523286
1818	0.591599	0.00136054	0.591599	0.00136054
1819	0.0662826	0.00038506	0.0674434	0.00038506
1820	0.591599	0.00136054	0.591599	0.00136054
1821	0.151927	0.00058309	0.155633	0.00058309
1822	0.469324	0.00195634	0.322492	0.0013561
1823	0	0	0	0
1824	0	0	0	0
1825	2.05187	0.00408163	2.05187	0.00408163
1826	1.29563	0.00408163	1.29563	0.00408163
1827	1.39279	0.00316879	1.39794	0.00316879
1828	0	0	0	0
1829	0	0	0	0
1830	3.77817	0.00718778	3.77933	0.00718778
1831	0	0	0	0
1832	0	0	0	0
1833	0.303855	0.00116618	0.311266	0.00116618
1834	0.32228	0.00151885	0.337663	0.00151885
1835	2.36755	0.00436508	2.38758	0.00436508
1836	0.0676635	0.000393082	0.0688485	0.000393082
1837	0.925719	0.00467287	0.956471	0.00467287
1838	0.228086	0.00100583	0.234031	0.00100583
1839	0.0791281	0.000385802	0.0820138	0.000385802
1840	0.0676635	0.000393082	0.0688485	0.000393082
1841	0	0	0	0
1842	2.86153	0.00590278	2.88229	0.00590278
1843	0.188847	0.000919991	0.194112	0.000919991
1844	1.37226	0.00357143	1.37605	0.00357143
1845	0.752431	0.00189394	0.752431	0.00189394
1846	0.793657	0.00384161	0.7087	0.00330743
1847	1.12019	0.00367063	1.19015	0.00367063
1848	0.0676635	0.000393082	0.0688485	0.000393082
1849	0.446449	0.00207879	0.462906	0.00207879
1850	14.8989	0.0177542	15.4366	0.0177542
1851	0.188847	0.000919991	0.194112	0.000919991
1852	1.99159	0.00493827	2.14403	0.00493827
1853	0.750918	0.00270062	0.776576	0.00270062
1854	0.109719	0.000534188	0.112098	0.000534188
1855	0.29575	0.00139891	0.30288	0.00139891
1856	5.83624	0.0115461	5.7303	0.0110119
1857	1.12019	0.00367063	1.19015	0.00367063
1858	2.55545	0.00636574	2.56997	0.00636574
1859	0.195434	0.00108753	0.202544	0.00108753
1860	1.06451	0.00271715	1.09193	0.00271715
1861	0.797194	0.00260417	0.797194	0.00260417
1862	3.79487	0.00694444	3.79487	0.00694444
1863	0.3891	0.00185185	0.409544	0.00185185
1864	0.155093	0.000595238	0.158875	0.000595238
1865	0.270142	0.00114693	0.277281	0.00114693
1866	0.234221	0.000981041	0.240889	0.000981041
1867	0.784226	0.00297619	0.844551	0.00297619
1868	0.572319	0.00227136	0.589851	0.00227136
1869	0	0	0	0
1870	2.24228	0.00560833	2.40423	0.00560833
1871	1.05782	0.00524109	1.10635	0.00524109
1872	0.114489	0.000557414	0.116972	0.000557414
1873	0.165432	0.000634921	0.169467	0.000634921
1874	0.117034	0.000569801	0.119572	0.000569801
1875	0	0	0	0
1876	0.160136	0.000849692	0.164577	0.000849692
1877	1.25045	0.00409745	1.32854	0.00409745
1878	1.64396	0.00487265	1.65719	0.00487265
1879	1.94762	0.00431476	1.94895	0.00431476
1880	2.26744	0.00465116	2.26744	0.00465116
1881	0.749905	0.00258398	0.775325	0.00258398
1882	0.088329	0.000430663	0.0915502	0.000430663
1883	0.502524	0.00231896	0.524608	0.00231896
1884	0.244954	0.00119261	0.250266	0.00119261
1885	0.267405	0.00111466	0.275941	0.00111466
1886	0	0	0	0
1887	1.07961	0.00559356	0.938557	0.00490956
1888	0.896259	0.00340136	0.965201	0.00340136
1889	0	0	0	0
1890	0.298663	0.00132275	0.315256	0.00132275
1891	0.0904321	0.000440917	0.09373	0.000440917
1892	0.146023	0.000793651	0.152795	0.000793651
1893	0	0	0	0
1894	2.74724	0.00656288	2.74996	0.00656288
1895	0	0	0	0
1896	0.128451	0.000625391	0.131237	0.000625391
1897	0.751248	0.00286944	0.580155	0.00215208
1898	0.0926378	0.000451671	0.0960161	0.000451671
1899	0.299169	0.00162602	0.313043	0.00162602
1900	0	0	0	0
1901	0.313596	0.00138889	0.331019	0.00138889
1902	2.45776	0.00619658	2.47804	0.00619658
1903	0	0	0	0
1904	0.701511	0.00350427	0.72472	0.00350427
1905	0	0	0	0
1906	0.226616	0.00110399	0.232935	0.00110399
1907	0.0949537	0.000462963	0.0984165	0.000462963
1908	0	0	0	0
1909	0	0	0	0
1910	0	0	0	0
1911	0	0	0	0
1912	0.550786	0.00248031	0.565672	0.00248031
1913	0	0	0	0
1914	0.0949537	0.000462963	0.0984165	0.000462963
1915	5.8564	0.0132353	5.66389	0.0125
1916	0.131663	0.000641026	0.134518	0.000641026
1917	0.135039	0.000657462	0.137967	0.000657462
1918	0	0	0	0
1919	1.09657	0.00261159	1.11624	0.00261159
1920	0.0973884	0.000474834	0.10094	0.000474834
1921	0	0	0	0
1922	0	0	0	0
1923	0.940735	0.00246355	0.946594	0.00246355
1924	0	0	0	0
1925	0.197443	0.000754148	0	0
1926	0.157255	0.000854701	0.164548	0.000854701
1927	0	0	0	0
1928	0.157255	0.000854701	0.164548	0.000854701
1929	5.77911	0.0127193	5.77911	0.0127193
1930	0	0	0	0
1931	0	0	0	0
1932	0	0	0	0
1933	0.208116	0.000794913	0.214291	0.000794913
1934	0.165756	0.000900901	0.173443	0.000900901
1935	0.208116	0.000794913	0.214291	0.000794913
1936	0	0	0	0
1937	0.102653	0.000500501	0.106396	0.000500501
1938	0	0	0	0
1939	2.57685	0.00725726	2.5806	0.00725726
1940	0.339023	0.0015015	0.357858	0.0015015
1941	0.102653	0.000500501	0.106396	0.000500501
1942	0.310769	0.00129541	0.320688	0.00129541
1943	0	0	0	0
1944	1.04209	0.00518392	1.07557	0.00518392
1945	3.31518	0.00825826	3.33401	0.00825826
1946	0	0	0	0
1947	0.102653	0.000500501	0.106396	0.000500501
1948	0	0	0	0
1949	1.24094	0.00669901	1.28628	0.00669901
1950	1.03727	0.0039039	1.0745	0.0039039
1951	0.895719	0.00308642	0.926083	0.00308642
1952	0	0	0	0
1953	0	0	0	0
1954	0	0	0	0
1955	0.108519	0.000529101	0.112476	0.000529101
1956	0.108519	0.000529101	0.112476	0.000529101
1957	3.2582	0.00408163	3.2582	0.00408163
1958	0	0	0	0
1959	0	0	0	0
1960	0.150472	0.000732601	0.153735	0.000732601
1961	0.108519	0.000529101	0.112476	0.000529101
1962	0	0	0	0
1963	0.220008	0.000840336	0.226537	0.000840336
1964	1.1909	0.00422658	1.25287	0.00422658
1965	0.358396	0.0015873	0.378307	0.0015873
1966	2.95618	0.00452381	2.96431	0.00452381
1967	0	0	0	0
1968	0	0	0	0
1969	0.154897	0.000754148	0.158257	0.000754148
1970	0	0	0	0
1971	0	0	0	0
1972	0.446989	0.0022792	0.462787	0.0022792
1973	0	0	0	0
1974	0.180381	0.000980392	0.188747	0.000980392
1975	1.32706	0.00320513	1.35973	0.00320513
1976	0.678732	0.00314228	0.705947	0.00314228
1977	10.6584	0.0138874	10.6692	0.0138874
1978	0	0	0	0
1979	10.9188	0.017094	10.9426	0.017094
1980	0.226479	0.000865052	0.2332	0.000865052
1981	0	0	0	0
1982	1.14613	0.00245098	1.16461	0.00245098
1983	0.226479	0.000865052	0.2332	0.000865052
1984	0	0	0	0
1985	1.74034	0.00490196	1.79334	0.00490196
1986	1.40107	0.00420168	1.49146	0.00420168
1987	0	0	0	0
1988	1.06225	0.0026738	1.06225	0.0026738
1989	0	0	0	0
1990	0	0	0	0
1991	0.597767	0.00326797	0.620758	0.00326797
1992	0	0	0	0
1993	6.2343	0.0156863	6.24267	0.0156863
1994	0.360763	0.00196078	0.377494	0.00196078
1995	2.20838	0.00512478	2.22687	0.00512478
1996	0.154897	0.000754148	0.158257	0.000754148
1997	0.180381	0.000980392	0.188747	0.000980392
1998	8.036	0.0180219	8.06121	0.0180219
1999	0.180381	0.000980392	0.188747	0.000980392
2000	0	0	0	0
2001	0.11171	0.000544662	0.115784	0.000544662
2002	0.887738	0.00294118	0.940737	0.00294118
2003	0.180381	0.000980392	0.188747	0.000980392
2004	4.528	0.00742014	4.53207	0.00742014
2005	1.32651	0.00343137	1.35336	0.00343137
2006	1.22154	0.00359477	1.24203	0.00359477
2007	0	0	0	0
2008	9.62686	0.0114379	9.64735	0.0114379
2009	1.99488	0.00714286	2.13305	0.00714286
2010	0.266608	0.00129881	0.274041	0.00129881
2011	0	0	0	0
2012	1.17217	0.00245098	1.20147	0.00245098
2013	0.180381	0.000980392	0.188747	0.000980392
2014	3.60769	0.00898693	3.62819	0.00898693
2015	0.319182	0.001554	0.326104	0.001554
2016	0.775472	0.004144	0.802621	0.004144
2017	0.233342	0.000891266	0.240266	0.000891266
2018	2.10966	0.00707071	2.11828	0.00707071
2019	0.185847	0.0010101	0.194466	0.0010101
2020	0.115095	0.000561167	0.119293	0.000561167
2021	0	0	0	0
2022	0.380117	0.0016835	0.401235	0.0016835
2023	0.159591	0.000777001	0.163052	0.000777001
2024	0.233342	0.000891266	0.240266	0.000891266
2025	3.98945	0.00914703	4.23717	0.00914703
2026	0	0	0	0
2027	5.69231	0.0104167	5.69231	0.0104167
2028	0	0	0	0
2029	0	0	0	0
2030	0	0	0	0
2031	0	0	0	0
2032	0	0	0	0
2033	0	0	0	0
2034	0	0	0	0
2035	0.391996	0.00173611	0.413773	0.00173611
2036	0	0	0	0
2037	0.118692	0.000578704	0.123021	0.000578704
2038	0.191655	0.00104167	0.200543	0.00104167
2039	0	0	0	0
2040	5.00154	0.0161942	5.03593	0.0161942
2041	0.404641	0.00179211	0.427121	0.00179211
2042	0.197838	0.00107527	0.207013	0.00107527
2043	1.46268	0.00555706	1.56346	0.00555706
2044	0.169887	0.00082713	0.173572	0.00082713
2045	0.370917	0.00154614	0.382756	0.00154614
2046	0	0	0	0
2047	0	0	0	0
2048	0.122521	0.000597372	0.126989	0.000597372
2049	0.197838	0.00107527	0.207013	0.00107527
2050	0	0	0	0
2051	0	0	0	0
2052	0	0	0	0
2053	0.418129	0.00185185	0.441358	0.00185185
2054	1.0061	0.00333333	1.06617	0.00333333
2055	2.93333	0.00666667	3.168	0.00666667
2056	0.966279	0.00222222	0.966279	0.00222222
2057	0	0	0	0
2058	0.204432	0.00111111	0.213913	0.00111111
2059	0	0	0	0
2060	0	0	0	0
2061	0	0	0	0
2062	1.20389	0.0030303	1.20389	0.0030303
2063	1.50401	0.00363248	1.54102	0.00363248
2064	0.432227	0.00183509	0.44365	0.00183509
2065	0.432227	0.00183509	0.44365	0.00183509
2066	0	0	0	0
2067	0	0	0	0
2068	0.204432	0.00111111	0.213913	0.00111111
2069	1.25476	0.0047619	1.35128	0.0047619
2070	0.674805	0.00283224	0.705651	0.00283224
2071	0.17555	0.000854701	0.179357	0.000854701
2072	2.53432	0.00851852	2.55755	0.00851852
2073	0	0	0	0
2074	0	0	0	0
2075	6.27623	0.0122222	6.28571	0.0122222
2076	0.204432	0.00111111	0.213913	0.00111111
2077	1.81229	0.00473856	1.84848	0.00473856
2078	0.432227	0.00183509	0.179357	0.000854701
2079	0.966279	0.00222222	0.966279	0.00222222
2080	0	0	0	0
2081	0	0	0	0
2082	0.966279	0.00222222	0.966279	0.00222222
2083	0	0	0	0
2084	0	0	0	0
2085	14.4467	0.0166667	14.4467	0.0166667
2086	0.432227	0.00183509	0.44365	0.00183509
2087	0.593679	0.00270655	0.620715	0.00270655
2088	0.256676	0.000980392	0	0
2089	0.418129	0.00185185	0.441358	0.00185185
2090	0.759965	0.00393162	0.786541	0.00393162
2091	1.3572	0.00504274	1.42488	0.00504274
2092	0.966279	0.00222222	0.966279	0.00222222
2093	0.881901	0.00481481	0.917439	0.00481481
2094	1.21054	0.00444444	1.28008	0.00444444
2095	1.32846	0.00277778	1.36167	0.00277778
2096	0	0	0	0
2097	0	0	0	0
2098	0.881901	0.00481481	0.917439	0.00481481
2099	0.770029	0.00294118	0.792878	0.00294118
2100	2.11619	0.00666667	2.11619	0.00666667
2101	0	0	0	0
2102	0.461108	0.0020915	0.264293	0.000980392
2103	3.19001	0.00764706	3.43229	0.00764706
2104	0.379982	0.00196581	0.39327	0.00196581
2105	7.32222	0.0187582	7.33932	0.0187582
2106	0	0	0	0
2107	0	0	0	0
2108	0	0	0	0
2109	3.46695	0.00689655	3.46695	0.00689655
2110	0	0	0	0
2111	0	0	0	0
2112	0.845926	0.0045977	0.663868	0.00344828
2113	0.181604	0.000884173	0.185542	0.000884173
2114	0	0	0	0
2115	0.574689	0.00291777	0.592374	0.00291777
2116	0	0	0	0
2117	0.181604	0.000884173	0.185542	0.000884173
2118	0	0	0	0
2119	0	0	0	0
2120	0.211482	0.00114943	0.221289	0.00114943
2121	0.181604	0.000884173	0.185542	0.000884173
2122	1.37426	0.00287356	1.40862	0.00287356
2123	0	0	0	0
2124	0	0	0	0
2125	7.46254	0.0130952	7.4727	0.0130952
2126	3.39965	0.00912865	3.55316	0.00912865
2127	0.18809	0.000915751	0.192169	0.000915751
2128	0	0	0	0
2129	0	0	0	0
2130	1.61076	0.00416667	1.64336	0.00416667
2131	0	0	0	0
2132	0	0	0	0
2133	0	0	0	0
2134	1.00087	0.00501867	1.03695	0.00501867
2135	0.27501	0.00105042	0.283171	0.00105042
2136	11.2418	0.0119048	11.2418	0.0119048
2137	0	0	0	0
2138	0	0	0	0
2139	0.219034	0.00119048	0.229193	0.00119048
2140	1.07797	0.00357143	1.14232	0.00357143
2141	0.4631	0.00196617	0.47534	0.00196617
2142	0.564269	0.00274725	0.576506	0.00274725
2143	0.376179	0.0018315	0.384337	0.0018315
2144	0	0	0	0
2145	0.195056	0.000949668	0.199286	0.000949668
2146	0	0	0	0
2147	0.235883	0.00128205	0.246823	0.00128205
2148	1.01758	0.00555556	1.05858	0.00555556
2149	1.25346	0.00683761	1.30541	0.00683761
2150	5.94231	0.0192308	6.93269	0.0192308
2151	0	0	0	0
2152	0.202558	0.000986193	0.206951	0.000986193
2153	1.83217	0.00549451	1.95037	0.00549451
2154	0	0	0	0
2155	0	0	0	0
2156	0	0	0	0
2157	0	0	0	0
2158	0	0	0	0
2159	0	0	0	0
2160	0	0	0	0
2161	0	0	0	0
2162	0	0	0	0
2163	0.405116	0.00197239	0.413902	0.00197239
2164	0	0	0	0
2165	0.308012	0.00117647	0.317151	0.00117647
2166	0	0	0	0
2167	1.68999	0.0049697	1.70136	0.0049697
2168	4.78772	0.0108696	4.78772	0.0108696
2169	0.457957	0.00222965	0.467889	0.00222965
2170	0	0	0	0
2171	0.228979	0.00111483	0.233944	0.00111483
2172	4.23188	0.00543478	4.23188	0.00543478
2173	0	0	0	0
2174	0	0	0	0
2175	0.266651	0.00144928	0.279017	0.00144928
2176	0.266651	0.00144928	0.279017	0.00144928
2177	0	0	0	0
2178	4.37138	0.00869565	4.37138	0.00869565
2179	0	0	0	0
2180	0	0	0	0
2181	0	0	0	0
2182	0.228979	0.00111483	0.233944	0.00111483
2183	2.60445	0.00910973	2.7628	0.00910973
2184	0	0	0	0
2185	0.228979	0.00111483	0.233944	0.00111483
2186	0.228979	0.00111483	0	0
2187	0.334795	0.00127877	0.34473	0.00127877
2188	0.334795	0.00127877	0.34473	0.00127877
2189	1.73277	0.00362319	1.77609	0.00362319
2190	0.334795	0.00127877	0.34473	0.00127877
2191	0	0	0	0
2192	0	0	0	0
2193	0	0	0	0
2194	0.66959	0.00255754	0.689459	0.00255754
2195	0.266651	0.00144928	0.279017	0.00144928
2196	0.239387	0.0011655	0	0
2197	0.278771	0.00151515	0.2917	0.00151515
2198	0.350013	0.0013369	0.360399	0.0013369
2199	0	0	0	0
2200	0	0	0	0
2201	0	0	0	0
2202	0	0	0	0
2203	0	0	0	0
2204	0	0	0	0
2205	0	0	0	0
2206	0.478774	0.002331	0.489157	0.002331
2207	0	0	0	0
2208	0	0	0	0
2209	0	0	0	0
2210	14.3077	0.0151515	14.3077	0.0151515
2211	0	0	0	0
2212	0	0	0	0
2213	0.350013	0.0013369	0.360399	0.0013369
2214	1.31765	0.0030303	1.31765	0.0030303
2215	0	0	0	0
2216	1.85563	0.00396825	1.88556	0.00396825
2217	0	0	0	0
2218	9.65801	0.015873	9.65801	0.015873
2219	0	0	0	0
2220	0	0	0	0
2221	0	0	0	0
2222	2.10642	0.00518926	2.14179	0.00518926
2223	0	0	0	0
2224	0.263325	0.00128205	0	0
2225	0	0	0	0
2226	0	0	0	0
2227	2.38182	0.00714286	2.53548	0.00714286
2228	0.263325	0.00128205	0.269036	0.00128205
2229	0	0	0	0
2230	0	0	0	0
2231	0	0	0	0
2232	0	0	0	0
2233	0	0	0	0
2234	0	0	0	0
2235	0	0	0	0
2236	0	0	0	0
2237	0	0	0	0
2238	0	0	0	0
2239	0	0	0	0
2240	2.1649	0.00462963	2.19982	0.00462963
2241	0	0	0	0
2242	0	0	0	0
2243	0	0	0	0
2244	0	0	0	0
2245	0	0	0	0
2246	0	0	0	0
2247	0.427794	0.00163399	0.440488	0.00163399
2248	0	0	0	0
2249	0	0	0	0
2250	0.427794	0.00163399	0.440488	0.00163399
2251	0	0	0	0
2252	27.6068	0.037037	27.6068	0.037037
2253	0	0	0	0
2254	0	0	0	0
2255	0	0	0	0
2256	0	0	0	0
2257	0	0	0	0
2258	6.11765	0.0138889	6.11765	0.0138889
2259	4.88889	0.0111111	5.28	0.0111111
2260	0	0	0	0
2261	0	0	0	0
2262	0	0	0	0
2263	0	0	0	0
2264	0	0	0	0
2265	0	0	0	0
2266	0	0	0	0
2267	0	0	0	0
2268	0	0	0	0
2269	0	0	0	0
2270	0	0	0	0
2271	0	0	0	0
2272	2.64646	0.00793651	2.8172	0.00793651
2273	0	0	0	0
2274	0	0	0	0
2275	8.98186	0.015873	9.1526	0.015873
2276	0	0	0	0
2277	0.427794	0.00163399	0.440488	0.00163399
2278	0	0	0	0
2279	4.88889	0.0111111	5.28	0.0111111
2280	0	0	0	0
2281	1.61047	0.0037037	1.61047	0.0037037
2282	0	0	0	0
2283	0	0	0	0
2284	0	0	0	0
2285	0	0	0	0
2286	0	0	0	0
2287	2.1649	0.00462963	2.19982	0.00462963
2288	0.427794	0.00163399	0.440488	0.00163399
2289	0.427794	0.00163399	0.440488	0.00163399
2290	0	0	0	0
2291	0	0	0	0
2292	7.01787	0.0106481	7.01787	0.0106481
2293	2.46605	0.00697168	2.49144	0.00697168
2294	3.77537	0.00833333	3.81029	0.00833333
2295	2.1649	0.00462963	2.19982	0.00462963
2296	0	0	0	0
2297	4.379	0.00925926	4.46927	0.00925926
2298	0	0	0	0
2299	6.33539	0.00793651	6.33539	0.00793651
2300	0	0	0	0
2301	2.1649	0.00462963	2.19982	0.00462963
2302	0	0	0	0
2303	0	0	0	0
2304	0	0	0	0
2305	0	0	0	0
2306	0	0	0	0
2307	0	0	0	0
2308	0	0	0	0
2309	0	0	0	0
2310	0	0	0	0
2311	0	0	0	0
2312	0	0	0	0
2313	2.21409	0.00462963	2.26944	0.00462963
2314	0	0	0	0
2315	0	0	0	0
2316	0.427794	0.00163399	0.440488	0.00163399
2317	0	0	0	0
2318	0	0	0	0
2319	0.855588	0.00326797	0.880976	0.00326797
2320	0	0	0	0
2321	0	0	0	0
2322	0.427794	0.00163399	0.440488	0.00163399
2323	0	0	0	0
2324	0	0	0	0
2325	0.427794	0.00163399	0.440488	0.00163399
2326	0.427794	0.00163399	0.440488	0.00163399
2327	11.4352	0.0277778	11.4352	0.0277778
2328	0	0	0	0
2329	0	0	0	0
2330	2.21409	0.00462963	2.26944	0.00462963
2331	0	0	0	0
2332	0	0	0	0
2333	0.427794	0.00163399	0.440488	0.00163399
2334	0	0	0	0
2335	0	0	0	0
2336	0	0	0	0
2337	2.1649	0.00462963	2.19982	0.00462963
2338	0	0	0	0
2339	0.427794	0.00163399	0.440488	0.00163399
2340	1.61047	0.0037037	1.61047	0.0037037
2341	0	0	0	0
2342	0	0	0	0
2343	2.64646	0.00793651	2.8172	0.00793651
2344	0	0	0	0
2345	1.61047	0.0037037	1.61047	0.0037037
2346	1.61047	0.0037037	1.61047	0.0037037
2347	19.6349	0.0277778	19.6349	0.0277778
2348	0	0	0	0
2349	0	0	0	0
2350	0.427794	0.00163399	0.440488	0.00163399
2351	0	0	0	0
2352	0	0	0	0
2353	0.427794	0.00163399	0.440488	0.00163399
2354	0	0	0	0
2355	0	0	0	0
2356	0	0	0	0
2357	0	0	0	0
2358	0	0	0	0
2359	0	0	0	0
2360	0	0	0	0
2361	2.1649	0.00462963	2.19982	0.00462963
2362	1.61047	0.0037037	1.61047	0.0037037
2363	0	0	0	0
2364	0	0	0	0
2365	0	0	0	0
2366	0	0	0	0
2367	2.21409	0.00462963	2.26944	0.00462963
2368	0	0	0	0
2369	0	0	0	0
2370	0	0	0	0
2371	0	0	0	0
2372	0	0	0	0
2373	0	0	0	0
2374	0	0	0	0
2375	6.47751	0.0147059	6.47751	0.0147059
2376	0	0	0	0
2377	0	0	0	0
2378	0	0	0	0
2379	0	0	0	0
2380	0	0	0	0
2381	0	0	0	0
2382	0	0	0	0
2383	2.49085	0.00520833	2.55312	0.00520833
2384	2.43552	0.00520833	2.4748	0.00520833
2385	2.97727	0.00892857	3.16935	0.00892857
2386	0.481268	0.00183824	0.495549	0.00183824
2387	0	0	0	0
2388	0	0	0	0
2389	0	0	0	0
2390	0	0	0	0
2391	2.49085	0.00520833	2.55312	0.00520833
2392	0	0	0	0
2393	0	0	0	0
2394	0	0	0	0
2395	0	0	0	0
2396	0	0	0	0
2397	0	0	0	0
2398	0	0	0	0
2399	2.97727	0.00892857	3.16935	0.00892857
2400	0.481268	0.00183824	0.495549	0.00183824
2401	0	0	0	0
2402	0	0	0	0
2403	0	0	0	0
2404	0	0	0	0
2405	0	0	0	0
2406	0	0	0	0
2407	2.49085	0.00520833	2.55312	0.00520833
2408	0	0	0	0
2409	0	0	0	0
2410	0	0	0	0
2411	0	0	0	0
2412	0	0	0	0
2413	0	0	0	0
2414	0	0	0	0
2415	0	0	0	0
2416	0	0	0	0
2417	0	0	0	0
2418	0	0	0	0
2419	0	0	0	0
2420	2.59788	0.00555556	2.63978	0.00555556
2421	0	0	0	0
2422	0	0	0	0
2423	0	0	0	0
2424	0	0	0	0
2425	0	0	0	0
2426	0	0	0	0
2427	0	0	0	0
2428	0	0	0	0
2429	1.93256	0.00444444	1.93256	0.00444444
2430	0	0	0	0
2431	0	0	0	0
2432	0	0	0	0
2433	0	0	0	0
2434	0	0	0	0
2435	0	0	0	0
2436	2.65691	0.00555556	2.72333	0.00555556
2437	0	0	0	0
2438	0	0	0	0
2439	0	0	0	0
2440	2.59788	0.00555556	2.63978	0.00555556
2441	0	0	0	0
2442	2.59788	0.00555556	2.63978	0.00555556
2443	0	0	0	0
2444	1.93256	0.00444444	1.93256	0.00444444
2445	0	0	0	0
2446	0	0	0	0
2447	0	0	0	0
2448	7.34118	0.0166667	7.34118	0.0166667
2449	0.513353	0.00196078	0.528586	0.00196078
2450	0	0	0	0
2451	1.93256	0.00444444	1.93256	0.00444444
2452	0	0	0	0
2453	0	0	0	0
2454	0	0	0	0
2455	0	0	0	0
2456	0.513353	0.00196078	0.528586	0.00196078
2457	1.02671	0.00392157	1.05717	0.00392157
2458	0	0	0	0
2459	0	0	0	0
2460	0	0	0	0
2461	0	0	0	0
2462	0	0	0	0
2463	0	0	0	0
2464	0	0	0	0
2465	0	0	0	0
2466	0.513353	0.00196078	0.528586	0.00196078
2467	0	0	0	0
2468	1.93256	0.00444444	1.93256	0.00444444
2469	0	0	0	0
2470	2.44591	0.00640523	2.46114	0.00640523
2471	0.550021	0.00210084	0.566342	0.00210084
2472	0	0	0	0
2473	2.78345	0.00595238	2.82834	0.00595238
2474	0	0	0	0
2475	3.06567	0.00641026	3.14231	0.00641026
2476	0	0	0	0
2477	0	0	0	0
2478	0	0	0	0
2479	0	0	0	0
2480	0.59233	0.00226244	0.609906	0.00226244
2481	0	0	0	0
2482	1.18466	0.00452489	1.21981	0.00452489
2483	0	0	0	0
2484	0	0	0	0
2485	0	0	0	0
2486	0	0	0	0
2487	0	0	0	0
2488	0	0	0	0
2489	0.59233	0.00226244	0.609906	0.00226244
2490	0	0	0	0
2491	0	0	0	0
2492	0	0	0	0
2493	0	0	0	0
2494	0.700026	0.0026738	0.720798	0.0026738
